Approval Bug,Auditor,BR Audit,Browser,Certificate Issuer Organization,Certificate Issuer Organizational Unit,Certificate Policy (CP),Certification Practice Statement (CPS),Common Name or Certificate Name,Company Website,EV Audit,EV Policy OID(s),Firefox Release When First Included,Geographic Focus,Mozilla Applied Constraints,NSS Release When First Included,Owner,SHA-1 Fingerprint,Signature Algorithm,Signing Key Parameters,Standard Audit,Standard Audit Statement Dt ,Standard Audit Type,Trust Bits,URL to Test Website or Example Cert,Valid From [GMT],Valid To [GMT]
,,,Internet Explorer,Buypass Class 2 CA 1,,,,,,,,,Norway,,,Buypass†,A0A1AB90C9FC847B3B1261E8977D5FD32261D3CC,SHA1,2048,,,,,,,2016 Oct 13
,,,Internet Explorer,Buypass Class 3 CA 1,,,,,,,,,Norway,,,Buypass†,61573A11DF0ED87ED5926522EAD056D744B32371,SHA1,2048,,,,,,,2015 May 09
,,,Internet Explorer,CA Disig,,,,,,,,,Slovak Republic,,,CA Disig a.s.†,2AC8D58B57CEBF2F49AFF2FC768F511462907A41,SHA1,2048,,,,,,,2016 Mar 21
,,,Internet Explorer,Chambers of Commerce Root - 2008,,,,,,,,,Spain,,,Camerfirma†,786A74AC76AB147F9C6A3050BA9EA87EFE9ACE3C,SHA1,4096,,,,,,,2038 Jul 31
,,,Internet Explorer,Chambersign Chambers of Commerce Root,,,,,,,,,Spain,,,Camerfirma†,6E3A55A4190C195C93843CC0DB722E313061F0B1,SHA1,2048,,,,,,,2037 Sep 30
,,,Internet Explorer,Chambersign Global Root,,,,,,,,,Spain,,,Camerfirma†,339B6B1450249B557A01877284D9E02FC3D2D8E9,SHA1,2048,,,,,,,2037 Sep 30
,,,Internet Explorer,Chambersign Public Notary Root,,,,,,,,,Spain,,,Camerfirma†,EE29D6EA98E632C6E527E0906F0280688BDF44DC,SHA1,2048,,,,,,,2037 Sep 30
,,,Internet Explorer,Global Chambersign Root - 2008,,,,,,,,,Spain,,,Camerfirma†,4ABDEEEC950D359C89AEC752A12C5B29F6D6AA0C,SHA1,4096,,,,,,,2038 Jul 31
,,,Internet Explorer,CertEurope Root CA 2,,,,,,,,,France,,,CertEurope France†,FA0882595F9CA6A11ECCBEAF65C764C0CCC311D0,SHA1,4096,,,,,,,2037 Mar 27
,,,Internet Explorer,AC RaÌz Certic·mara S.A.,,,,,,,,,Colombia,,,Certic·mara S.A.†,CBA1C5F8B0E35EB8B94512D3F934A2E90610D3,SHA1,4096,,,,,,,2030 Apr 02
,,,Internet Explorer,Certic·mara S.A.,,,,,,,,,Colombia,,,Certic·mara S.A.†,4F555CE20DCD3364E0DC7C41EFDD40F50356C122,SHA1,2048,,,,,,,2015 Feb 23
,,,Internet Explorer,Certic·mara S.A.,,,,,,,,,Colombia,,,Certic·mara S.A.†,8B1A1106B8E26B232980FD652E6181376441FD11,SHA1,2048,,,,,,,2011 May 23
,,,Internet Explorer,Certigna,,,,,,,,,France,,,Certigna†,B12E13634586A46F1AB2606837582DC4ACFD9497,SHA1,2048,,,,,,,2027 Jun 29
,,,Internet Explorer,Certinomis - AutoritÈ Racine,,,,,,,,,France,,,Certinomis†,2E14DAEC28F0FA1E8E389A4EABEB26C00AD383C3,SHA1,4096,,,,,,,2028 Sep 17
,,,Internet Explorer,Certipost E-Trust Primary Normalised CA,,,,,,,,,Belgium,,,Certipost s.a./n.v.†,A59C9B10EC7357515ABB660C4D94F73B9E6E9272,SHA1,2048,,,,,,,2020 Jul 26
,,,Internet Explorer,Certipost E-Trust Primary Qualified CA,,,,,,,,,Belgium,,,Certipost s.a./n.v.†,742CDF1594049CBF17A2046CC639BB3888E02E33,SHA1,2048,,,,,,,2020 Jul 26
,,,Internet Explorer,Certipost E-Trust Primary TOP Root CA,,,,,,,,,Belgium,,,Certipost s.a./n.v.†,0560A2C738FF98D1172A94FE45FB8A47D665371E,SHA1,2048,,,,,,,2025 Jul 26
,,,Internet Explorer,Certisign - Autoridade Certificadora - AC2,,,,,,,,,Brazil,,,CertiSign†,4EFCED9C6BDD0C985CA3C7D253063C5BE6FC620C,MD5,1024,,,,,,,2018 Jun 26
,,,Internet Explorer,Certisign Autoridade Certificadora AC1S,,,,,,,,,Brazil,,,CertiSign†,0048F8D37B153F6EA2798C323EF4F318A5624A9E,MD5,1024,,,,,,,2018 Jun 26
,,,Internet Explorer,Certisign Autoridade Certificadora AC3S,,,,,,,,,Brazil,,,CertiSign†,CFF810FB2C4FFC0156BFE1E1FABCB418C68D31C5,MD5,1024,,,,,,,2018 Jul 09
,,,Internet Explorer,Certisign Autoridade Certificadora AC4,,,,,,,,,Brazil,,,CertiSign†,54F9C163759F19045121A319F64C2D0555B7E073,MD5,1024,,,,,,,2018 Jun 26
,,,Internet Explorer,certSIGN ROOT CA,,,,,,,,,Romania,,,certSIGN†,FAB7EE36972662FB2DB02AF6BF03FDE87C4B2F9B,SHA1,2048,,,,,,,2031 Jul 04
,,,Internet Explorer,China Internet Network Information Center EV Certificates Root,,,,,,,,,China,,,China Internet Network Information Center (CNNIC)†,4F99AA93FB2BD13726A1994ACE7FF005F2935D1E,SHA1,2048,,,,,,,2030 Aug 31
,,,Internet Explorer,CNNIC Root,,,,,,,,,China,,,China Internet Network Information Center (CNNIC)†,8BAF4C9B1DF02A92F7DA128EB91BACF498604B6F,SHA1,2048,,,,,,,2027 Apr 15
,,,Internet Explorer,ePKI Root Certification Authority,,,,,,,,,Taiwan ROC,,,Chunghwa Telecom Corporation†,67650DF17E8E7E5B8240A4F4564BCFE23D69C6F0,SHA1,4096,,,,,,,2034 Dec 19
,,,Internet Explorer,Cisco Root CA 2048,,,,,,,,,USA,,,Cisco Systems†,DE990CED99E0431F60EDC3937E7CD5BF0ED9E5FA,SHA1,2048,,,,,,,2029 May 14
,,,Internet Explorer,Registradores de EspaÒa - CA RaÌz,,,,,,,,,Spain,,,Colegio de Registradores Mercantile (Spanish Property & Commerce Registry)†,211165CA379FBB5ED801E31C430A62AAC109BCB4,SHA1,4096,,,,,,,2031 Jan 09
,,,Internet Explorer,Spanish Property & Commerce Registry CA,,,,,,,,,Spain,,,Colegio de Registradores Mercantile (Spanish Property & Commerce Registry)†,FAAA27B8CAF5FDF5CDA98AC3378572E04CE8F2E0,SHA1,2048,,,,,,,2012 Apr 27
,,,Internet Explorer,AddTrust External CA Root,,,,,,,,,USA,,,Comodo†,02FAF3E291435468607857694DF5E45B68851868,SHA1,2048,,,,,,,2020 May 30
,,,Internet Explorer,Comodo AAA Certificate Services,,,,,,,,,USA,,,Comodo†,D1EB23A46D17D68FD92564C2F1F1601764D8E349,SHA1,2048,,,,,,,2028 Dec 31
,,,Internet Explorer,COMODO Certification Authority,,,,,,,,,USA,,,Comodo†,6631BF9EF74F9EB6C9D5A60CBA6ABED1F7BDEF7B,SHA1,2048,,,,,,,2029 Dec 31
,,,Internet Explorer,COMODO ECC Certification Authority,,,,,,,,,USA,,,Comodo†,9F744E9F2B4DBAEC0F312C50B6563B8E2D93C311,SHA2,ECC384,,,,,,,2038 Jan 18
,,,Internet Explorer,COMODO RSA Certification Authority,,,,,,,,,USA,,,Comodo†,AFE5D244A8D1194230FF479FE2F897BBCD7A8CB4,SHA384,4096,,,,,,,2038 Jan 18
,,,Internet Explorer,USERTrust ECC Certification Authority,,,,,,,,,USA,,,Comodo†,D1CBCA5DB2D52A7F693B674DE5F05A1D0C957DF0,SHA384,ECDSA384,,,,,,,2038 Jan 18
,,,Internet Explorer,USERTrust RSA Certification Authority,,,,,,,,,USA,,,Comodo†,2B8F1B57330DBBA2D07A6C51F70EE90DDAB9AD8E,SHA384,4096,,,,,,,2038 Jan 18
,,,Internet Explorer,UTN - DATACorp SGC,,,,,,,,,USA,,,Comodo†,58119F0E128287EA50FDD987456F4F78DCFAD6D4,SHA1,2048,,,,,,,2019 Jun 24
,,,Internet Explorer,UTN - USERFirst-Client Authentication and Email,,,,,,,,,USA,,,Comodo†,B172B1A56D95F91FE50287E14D37EA6A4463768A,SHA1,2048,,,,,,,2019 Jul 09
,,,Internet Explorer,UTN-USERFirst-Object,,,,,,,,,USA,,,Comodo†,E12DFB4B41D7D9C32B30514BAC1D81D8385E2D46,SHA1,2048,,,,,,,2019 Jul 09
,,,Internet Explorer,ComSign Advanced Security CA,,,,,,,,,Israel,,,ComSign†,80BF3DE9A41D768D194B293C85632CDBC8EA8CF7,SHA1,4096,,,,,,,2029 Mar 24
,,,Internet Explorer,ComSign CA,,,,,,,,,Israel,,,ComSign†,E1A45B141A21DA1A79F41A42A961D669CD0634C1,SHA1,2048,,,,,,,2029 Mar 19
,,,Internet Explorer,ComSign Secured CA,,,,,,,,,Israel,,,ComSign†,F9CD0E2CDA7624C18FBDF0F0ABB645B8F7FED57A,SHA1,2048,,,,,,,2029 Mar 16
,,,Internet Explorer,TDC Internet Root CA,,,,,,,,,Denmark,,,DanID†,21FCBD8E7F6CAF051BD1B343ECA8E76147F20F8A,SHA1,2048,,,,,,,2021 Apr 05
,,,Internet Explorer,TDC OCES CA,,,,,,,,,Denmark,,,DanID†,8781C25A96BDC2FB4C65064FF9390B26048A0E01,SHA1,2048,,,,,,,2037 Feb 11
,,,Internet Explorer,Deutsche Telekom Root CA 2,,,,,,,,,Germany,,,Deutsche Telekom†,85A408C09C193E5D51587DCDD61330FD8CDE37BF,SHA1,2048,,,,,,,2019 Jul 09
,,,Internet Explorer,DigiCert Assured ID Root CA,,,,,,,,,USA,,,DigiCert†,0563B8630D62D75ABBC8AB1E4BDFB5A899B24D43,SHA1,2048,,,,,,,2031 Nov 09
,,,Internet Explorer,DigiCert Global Root CA,,,,,,,,,USA,,,DigiCert†,A8985D3A65E5E5C4B2D7D66D40C6DD2FB19C5436,SHA1,2048,,,,,,,2031 Nov 09
,,,Internet Explorer,DigiCert High Assurance EV Root CA,,,,,,,,,USA,,,DigiCert†,5FB7EE0633E259DBAD0C4C9AE6D38F1A61C7DC25,SHA1,2048,,,,,,,2031 Nov 09
,,,Internet Explorer,D-TRUST Qualified Root CA 1 2007:PN,,,,,,,,,Germany,,,D-Trust GmbH†,E3D73606996CDFEF61FA04C335E98EA96104264A,SHA1,2048,,,,,,,2012 Jun 08
,,,Internet Explorer,D-TRUST Root Class 2 CA 2007,,,,,,,,,Germany,,,D-Trust GmbH†,4A058FDFD761DB21B0C2EE48579BE27F42A4DA1C,SHA1,2048,,,,,,,2022 May 15
,,,Internet Explorer,D-TRUST Root Class 3 CA 2007,,,,,,,,,Germany,,,D-Trust GmbH†,FD1ED1E2021B0B9F73E8EB75CE23436BBCC746EB,SHA1,2048,,,,,,,2022 May 15
,,,Internet Explorer,E-CERT ROOT CA,,,,,,,,,Chile,,,E-Certchile†,C18211328A92B3B23809B9B5E2740A07FB12EB5E,SHA1,4096,,,,,,,2028 Sep 05
,,,Internet Explorer,Echoworx Root CA2,,,,,,,,,Canada,,,Echoworx†,CB658264EA8CDA186E1752FB52C397367EA387BE,SHA1,2048,,,,,,,2030 Oct 07
,,,Internet Explorer,ACEDICOM Root,,,,,,,,,Spain,,,EDICOM†,E0B4322EB2F6A568B654538448184A5036874384,SHA1,4096,,,,,,,2028 Apr 13
,,,Internet Explorer,e-Guven Kok Elektronik Sertifika Hizmet Saglayicisi,,,,,,,,,Turkey,,,e-Guven Elektronik Bilgi Guvenligi A.S.†,DDE1D2A901802E1D875E84B3807E4BB1FD994134,SHA1,2048,,,,,,,2017 Jan 04
,,,Internet Explorer,Entrust Root Certification Authority,,,,,,,,,Canada,,,Entrust†,B31EB1B740E36C8402DADC37D44DF5D4674952F9,SHA1,2048,,,,,,,2026 Nov 27
,,,Internet Explorer,Entrust Root Certification Authority - G2,,,,,,,,,Canada,,,Entrust†,8CF427FD790C3AD166068DE81E57EFBB932272D4,SHA256,2048,,,,,,,2030 Dec 07
,,,Internet Explorer,Entrust.net Certification Authority (2048),,,,,,,,,Canada,,,Entrust†,503006091D97D4F5AE39F7CBE7927D7D652D3431,SHA1,2048,,,,,,,2029 Jul 24
,,,Internet Explorer,Entrust.net Client Certification Authority,,,,,,,,,Canada,,,Entrust†,CF74BFFF9B86815B08335440363E87B6B6F0BF73,MD5,2048,,,,,,,2020 Feb 07
,,,Internet Explorer,Entrust.net Client Certification Authority,,,,,,,,,Canada,,,Entrust†,DA79C1711150C23439AA2B0B0C62FD55B2F9F580,MD5,1024,,,,,,,2019 Oct 12
,,,Internet Explorer,Entrust.net Secure Server Certification Authority,,,,,,,,,Canada,,,Entrust†,8939576E178DF705780FCC5EC84F84F6253A4893,MD5,1024,,,,,,,2020 Feb 04
,,,Internet Explorer,Entrust.net Secure Server Certification Authority,,,,,,,,,Canada,,,Entrust†,99A69BE61AFE886B4D2B82007CB854FC317E1539,SHA1,1024,,,,,,,2019 May 25
,,,Internet Explorer,PostSignum Root QCA 2,,,,,,,,,Czech Republic,,,"esk· poöta (Czech Post, PostSignum)†",A0F8DB3F0BF417693B282EB74A6AD86DF9D448A3,SHA256,2048,,,,,,,2025 Jan 19
,,,Internet Explorer,EBG Elektronik Sertifika Hizmet Salaycs,,,,,,,,,Turkey,,,e-tugra†,8C96BAEBDD2B070748EE303266A0F3986E7CAE58,SHA1,4096,,,,,,,2016 Aug 13
,,,Internet Explorer,GlobalSign Root CA,,,,,,,,,UK,,,GlobalSign†,B1BC968BD4F49D622AA89A81F2150152A41D829C,SHA1,2048,,,,,,,2028 Jan 28
,,,Internet Explorer,GlobalSign Root CA - R2,,,,,,,,,UK,,,GlobalSign†,75E0ABB6138512271C04F85FDDDE38E4B7242EFE,SHA1,2048,,,,,,,2021 Dec 15
,,,Internet Explorer,GlobalSign Root CA R3,,,,,,,,,USA,,,GlobalSign†,D69B561148F01C77C54578C10926DF5B856976AD,SHA256,2048,,,,,,,2029 Mar 18
,,,Internet Explorer,GlobalSign SGC CA,,,,,,,,,UK,,,GlobalSign†,E5215D3460C2C20BBE2D9FE5FB665DAA2C0E225C,SHA1,2048,,,,,,,2014 Jan 28
,,,Internet Explorer,Go Daddy Class 2 Certification Authority,,,,,,,,,USA,,,GoDaddy†,2796BAE63F1801E277261BA0D77770028F20EEE4,SHA1,2048,,,,,,,2034 Jun 29
,,,Internet Explorer,Go Daddy Root Certificate Authority ñ G2,,,,,,,,,USA,,,GoDaddy†,47BEABC922EAE80E78783462A79F45C254FDE68B,SHA256,2048,,,,,,,2037 Dec 31
,,,Internet Explorer,Starfield Class 2 Certification Authority,,,,,,,,,USA,,,GoDaddy†,AD7E1C28B064EF8F6003402014C3D0E3370EB58A,SHA1,2048,,,,,,,2034 Jun 29
,,,Internet Explorer,Starfield Root Certificate Authority ñ G2,,,,,,,,,USA,,,GoDaddy†,B51C067CEE2B0C3DF855AB2D92F4FE39D4E70F0E,SHA256,2048,,,,,,,2037 Dec 31
,,,Internet Explorer,Starfield Services Root ñ G2,,,,,,,,,USA,,,GoDaddy†,925A8F8D2C6D04E0665F596AFF22D863E8256F3F,SHA256,2048,,,,,,,2037 Dec 31
,,,Internet Explorer,Starfield Services Root Certificate Authority,,,,,,,,,USA,,,GoDaddy†,5D003860F002ED829DEAA41868F788186D62127F,SHA1,2048,,,,,,,2029 Dec 31
,,,Internet Explorer,ValiCert Class 2 Policy Validation Authority,,,,,,,,,USA,,,GoDaddy†,317A2AD07F2B335EF5A1C34E4B57E8B7D8F1FCA6,SHA1,1024,,,,,,,2019 Jun 25
,,,Internet Explorer,Telekom-Control-Kommission Top 1,,,,,,,,,Austria,,,"Government of Austria, Austria Telekom-Control Commission†",E70715F6F728365B5190E271DEE4C65EBEEACAF3,SHA1,2048,,,,,,,2005 Sep 24
,,,Internet Explorer,Autoridade Certificadora Raiz Brasileira,,,,,,,,,Brazil,,,"Government of Brazil, Autoridade Certificadora Raiz Brasileira†",8EFDCABC93E61E925D4D1DED181A4320A467A139,SHA1,2048,,,,,,,2011 Nov 30
,,,Internet Explorer,Autoridade Certificadora Raiz Brasileira v1,,,,,,,,,Brazil,,,"Government of Brazil, Instituto Nacional de Tecnologia da InformaÁ„o (ITI)†",705D2B4565C7047A540694A79AF7ABB842BDC161,SHA1,2048,,,,,,,2021 Jul 29
,,,Internet Explorer,VRK Govt Root CA,,,,,,,,,Finland,,,"Government of Finland, Population Register Centre†",FAA7D9FB31B746F200A85E65797613D816E063B5,SHA1,2048,,,,,,,2023 Dec 18
,,,Internet Explorer,SecrÈtariat GÈnÈral de la DÈfense Nationale,,,,,,,,,France,,,Government of France†,60D68974B5C2659E8A0FC1887C88D246691B182C,SHA1,2048,,,,,,,2020 Oct 17
,,,Internet Explorer,Hongkong Post Root CA,,,,,,,,,Hong Kong (SAR),,,"Government of Hong Kong (SAR), Hongkong Post†",E0925E18C7765E22DABD9427529DA6AF4E066428,SHA1,2048,,,,,,,2010 Jan 16
,,,Internet Explorer,Hongkong Post Root CA 1,,,,,,,,,Hong Kong (SAR),,,"Government of Hong Kong (SAR), Hongkong Post†",D6DAA8208D09D2154D24B52FCB346EB258B28A58,SHA1,2048,,,,,,,2023 May 14
,,,Internet Explorer,CCA India 2007,,,,,,,,,India,,,"Government of India, Ministry of Communications & Information Technology, Controller of Certifying Authorities (CCA)†",97226AAE4A7A64A59BD16787F27F841C0A001FD0,SHA1,2048,,,,,,,2015 Jul 03
,,,Internet Explorer,"Application CA, Japanese Government",,,,,,,,,Japan,,,"Government of Japan, Ministry of Internal Affairs and Communications†",7F8AB0CFD051876A66F3360F47C88D8CD335FC74,SHA1,2048,,,,,,,2017 Dec 12
,,,Internet Explorer,Japan Local Government PKI Application CA,,,,,,,,,Japan,,,"Government of Japan, Ministry of Internal Affairs and Communications†",968338F113E36A7BABDD08F7776391A68736582E,SHA1,2048,,,,,,,2016 Mar 31
,,,Internet Explorer,CertRSA01,,,,,,,,,South Korea,,,"Government of Korea, Korea Information Security Agency (KISA)†",F5C27CF5FFF3029ACF1A1A4BEC7EE1964C77D784,SHA1,2048,,,,,,,2010 Mar 03
,,,Internet Explorer,KISA RootCA 1,,,,,,,,,South Korea,,,"Government of Korea, Korea Information Security Agency (KISA)†",027268293E5F5D17AAA4B3C3E6361E1F92575EAA,SHA1,2048,,,,,,,2025 Aug 24
,,,Internet Explorer,KISA RootCA 3,,,,,,,,,South Korea,,,"Government of Korea, Korea Information Security Agency (KISA)†",5F4E1FCF31B7913B850B54F6E5FF501A2B6FC6CF,SHA1,2048,,,,,,,2014 Nov 18
,,,Internet Explorer,GPKIRootCA,,,,,,,,,S Korea,,,"Government of Korea, Ministry of Government Administration and Home Affairs (MOGAHA)†",20CB594FB4EDD895763FD5254E959A6674C6EEB2,SHA1,2048,,,,,,,2017 Mar 14
,,,Internet Explorer,Root CA,,,,,,,,,S Korea,,,"Government of Korea, Ministry of Government Administration and Home Affairs (MOGAHA)†",634C3B0230CF1B78B4569FECF2C04A8652EFEF0E,SHA1,2048,,,,,,,2012 Apr 21
,,,Internet Explorer,VAS Latvijas Pasts SSI (RCA),,,,,,,,,Latvia,,,"Government of Latvia, Latvian Post†",086418E906CEE89C2353B6E27FBD9E7439F76316,SHA1,4096,,,,,,,2024 Sep 13
,,,Internet Explorer,E-ME SSI (RCA),,,,,,,,,Latvia,,,"Government of Latvia, Latvian State Radio & Television Centre (LVRTC)†",C9321DE6B5A82666CF6971A18A56F2D3A8675602,SHA1,4096,,,,,,,2027 May 19
,,,Internet Explorer,V Registr Centras,,,,,,,,,Lithuania,,,"Government of Lithuania, Registru Centras†",971D3486FC1E8E6315F7C6F2E12967C724342214,SHA1,4096,,,,,,,2024 Jul 21
,,,Internet Explorer,Macao Post eSignTrust Root Certification Authority,,,,,,,,,Macao SAR,,,"Government of Macao, Macao Post†",89C32E6B524E4D65388B9ECEDC637134ED4193A3,MD5,2048,,,,,,,2013 Jan 29
,,,Internet Explorer,Secretaria de Economia Mexico,,,,,,,,,Mexico,,,"Government of Mexico, Autoridad Certificadora Raiz de la Secretaria de Economia†",34D499426F9FC2BB27B075BAB682AAE5EFFCBA74,SHA1,2048,,,,,,,2025 May 07
,,,Internet Explorer,ECRaizEstado,,,,,,,,,Portugal,,,"Government of Portugal, Sistema de CertificaÁ„o ElectrÛnica do Estado (SCEE) / Electronic Certification System of the State†",3913853E45C439A2DA718CDFB6F3E033E04FEE71,SHA1,4096,,,,,,,2030 Jun 23
,,,Internet Explorer,Posta CA Root,,,,,,,,,Serbia,,,"Government of Serbia, PTT saobraaja ÑSrbijaî (Serbian Post)†",D6BF7994F42BE5FA29DA0BD7587B591F47A44F22,SHA1,2048,,,,,,,2028 Oct 20
,,,Internet Explorer,POSTArCA,,,,,,,,,Slovenia,,,"Government of Slovenia, Posta Slovenije (POSTArCA)†",B1EAC3E5B82476E9D50B1EC67D2CC11E12E0B491,SHA1,2048,,,,,,,2023 Feb 07
,,,Internet Explorer,SIGEN-CA,,,,,,,,,Slovenia,,,"Government of Slovenia, Slovenian General Certification Authority (SIGEN-CA)†",3E42A18706BD0C9CCF594750D2E4D6AB0048FDC4,SHA1,2048,,,,,,,2021 Jun 29
,,,Internet Explorer,SIGOV-CA,,,,,,,,,Slovenia,,,"Government of Slovenia, Slovenian Governmental Certification Authority (SIGOV-CA)†",7FB9E2C995C97A939F9E81A07AEA9B4D70463496,SHA1,2048,,,,,,,2021 Jan 10
,,,Internet Explorer,Izenpe.com,,,,,,,,,Spain,,,"Government of Spain (CAV), Izenpe S.A.†",30779E9315022E94856A3FF8BCF815B082F9AEFD,SHA1,4096,,,,,,,2037 Dec 13
,,,Internet Explorer,Izenpe.com,,,,,,,,,Spain,,,"Government of Spain (CAV), Izenpe S.A.†",4A3F8D6BDC0E1ECFCD72E377DEF2D7FF92C19BC7,SHA1,2048,,,,,,,2018 Jan 30
,,,Internet Explorer,Root CA Generalitat Valenciana,,,,,,,,,Spain,,,"Government of Spain, Autoritat de CertificaciÛ de la Comunitat Valenciana (ACCV)†",A073E5C5BD43610D864C21130A855857CC9CEA46,SHA1,2048,,,,,,,2021 Jul 01
,,,Internet Explorer,DIRECCION GENERAL DE LA POLICIA,,,,,,,,,Spain,,,"Government of Spain, DirecciÛn General de la PolicÌa ñ Ministerio del Interior ñ EspaÒa.†",B38FECEC0B148AA686C3D00F01ECC8848E8085EB,SHA1,4096,,,,,,,2036 Feb 08
,,,Internet Explorer,AC RAIZ FNMT-RCM,,,,,,,,,Spain,,,"Government of Spain, F·brica Nacional de Moneda y Timbre (FNMT)†",B865130BEDCA38D27F69929420770BED86EFBC10,SHA1,4096,,,,,,,2029 Dec 31
,,,Internet Explorer,Fabrica Nacional de Moneda y Timbre,,,,,,,,,Spain,,,"Government of Spain, F·brica Nacional de Moneda y Timbre (FNMT)†",43F9B110D5BAFD48225231B0D0082B372FEF9A54,SHA1,1024,,,,,,,2019 Mar 18
,,,Internet Explorer,SITHS CA v3,,,,,,,,,Sweden,,,"Government of Sweden, Inera AB (SITHS-Secure IT within Health care Service)†",16D86635AF1341CD34799445EB603E273702965D,SHA1,2048,,,,,,,2015 Nov 27
,,,Internet Explorer,AdminCA-CD-T01,,,,,,,,,Switzerland,,,"Government of Switzerland, Bundesamt f¸r Informatik und Telekommunikation (BIT)†",6B81446A5CDDF474A0F800FFBE69FD0DB6287516,SHA1,2048,,,,,,,2016 Jan 25
,,,Internet Explorer,Admin-Root-CA,,,,,,,,,Switzerland,,,"Government of Switzerland, Bundesamt f¸r Informatik und Telekommunikation (BIT)†",253F775B0E7797AB645F15915597C39E263631D1,SHA1,2048,,,,,,,2021 Nov 10
,,,Internet Explorer,TW Government Root Certification Authority,,,,,,,,,Taiwan ROC,,,"Government of Taiwan, Government Root Certification Authority (GRCA)†",F48B11BFDEABBE94542071E641DE6BBE882B40B9,SHA1,4096,,,,,,,2032 Dec 05
,,,Internet Explorer,Staat der Nederlanden Root CA,,,,,,,,,The Netherlands,,,"Government of The Netherlands, PKIoverheid†",101DFA3FD50BCBBB9BB5600C1955A41AF4733A04,SHA1,2048,,,,,,,2015 Dec 16
,,,Internet Explorer,Staat der Nederlanden Root CA - G2,,,,,,,,,The Netherlands,,,"Government of The Netherlands, PKIoverheid†",59AF82799186C7B47507CBCF035746EB04DDB716,SHA256,4096,,,,,,,2020 Mar 05
,,,Internet Explorer,Common Policy,,,,,,,,,USA,,,"Government of the United States of America, Federal PKI†",CB44A097857C45FA187ED952086CB9841F2D51B5,SHA1,2048,,,,,,,2027 Oct 15
,,,Internet Explorer,Federal Common Policy CA,,,,,,,,,USA,,,"Government of the United States of America, Federal PKI†",905F942FD9F28F679B378180FD4F846347F645C1,SHA256,2048,,,,,,,2030 Dec 01
,,,Internet Explorer,U.S. Government FBCA,,,,,,,,,USA,,,"Government of the United States of America, Federal PKI†",76B76096DD145629AC7585D37063C1BC47861C8B,SHA1,2048,,,,,,,2010 Oct 06
,,,Internet Explorer,Agence Nationale de Certification Electronique,,,,,,,,,Tunisia,,,"Government of Tunisia, Agence National de Certification Electronique / National Digital Certification Agency (ANCE/NDCA)†",3070F8833E4AA6803E09A646AE3F7D8AE1FD1654,MD5,2048,,,,,,,2037 Aug 12
,,,Internet Explorer,Agence Nationale de Certification Electronique,,,,,,,,,Tunisia,,,"Government of Tunisia, Agence National de Certification Electronique / National Digital Certification Agency (ANCE/NDCA)†",D904080A4929C838E9F185ECF7A22DEF99342407,MD5,2048,,,,,,,2037 Aug 12
,,,Internet Explorer,Kamu Sertifikasyon Merkezi,,,,,,,,,Turkey,,,"Government of Turkey, Kamu Sertifikasyon Merkezi (Kamu SM)†",1B4B396126276B6491A2686DD70243212D1F1D96,SHA1,2048,,,,,,,2017 Aug 21
,,,Internet Explorer,Correo Uruguayo - Root CA,,,,,,,,,Uruguay,,,"Government of Uruguay, Correo Uruguayo†",F9DD19266B2043F1FE4B3DCB0190AFF11F31A69D,SHA1,4096,,,,,,,2030 Dec 30
,,,Internet Explorer,Autoridad de Certificacion Raiz de la Republica Bolivariana de Venezuela,,,,,,,,,Venezuela,,,"Government of Venezuela, Superintendencia de Servicios de CertificaciÛn ElectrÛnica (SUSCERTE)†",398EBE9C0F46C079C3C7AFE07A2FDD9FAE5F8A5C,SHA384,4096,,,,,,,2030 Dec 23
,,,Internet Explorer,Autoridad de Certificacion Raiz de la Republica Bolivariana de Venezuela,,,,,,,,,Venezuela,,,"Government of Venezuela, Superintendencia de Servicios de CertificaciÛn ElectrÛnica (SUSCERTE)†",DD83C519D43481FAD4C22C03D702FE9F3B22F517,SHA1,4096,,,,,,,2027 Feb 11
,,,Internet Explorer,Halcom CA FO,,,,,,,,,Slovenia,,,Halcom D.D.†,0409565B77DA582E6495AC0060A72354E64B0192,SHA1,2048,,,,,,,2020 Jun 05
,,,Internet Explorer,Halcom CA PO 2,,,,,,,,,Slovenia,,,Halcom D.D.†,7FBB6ACD7E0AB438DAAF6FD50210D007C6C0829C,SHA1,2048,,,,,,,2019 Feb 07
,,,Internet Explorer,I.CA - Qualified Certification Authority,,,,,,,,,Czech Republic,,,"I.CA PrvnÌ certifikanÌ autorita, a.s.†",D2441AA8C203AECAA96E501F124D52B68FE4C375,SHA256,2048,,,,,,,2019 Aug 31
,,,Internet Explorer,I.CA - Standard Certification Authority,,,,,,,,,Czech Republic,,,"I.CA PrvnÌ certifikanÌ autorita, a.s.†",90DECE77F8C825340E62EBD635E1BE20CF7327DD,SHA256,2048,,,,,,,2019 Aug 31
,,,Internet Explorer,I.CA Czech Accredited Certification Services,,,,,,,,,Czech Republic,,,"I.CA PrvnÌ certifikanÌ autorita, a.s.†",64902AD7277AF3E32CD8CC1DC79DE1FD7F8069EA,SHA1,2048,,,,,,,2018 Mar 31
